id,customer_id,customer_name,region,segment
1140,CUST-6139,Ashley Malone,West,Home Office
1141,CUST-6140,Glenn Gallegos,North,Corporate
1142,CUST-6141,Dorothy Boyd,West,Corporate
1143,CUST-6142,Amber Martin,East,Home Office
1144,CUST-6143,Mitchell Griffith,East,Consumer
1145,CUST-6144,Levi Lopez,West,Consumer
1146,CUST-6145,Jenna Bryant,South,Home Office
1147,CUST-6146,Michelle Rodriguez,South,Corporate
1148,CUST-6147,Timothy Monroe,East,Home Office
1149,CUST-6148,Patricia Hayes,East,Home Office
1150,CUST-6149,Tina Taylor,East,Corporate
1151,CUST-6150,Mr. Anthony Mcconnell PhD,East,Corporate
1152,CUST-6151,Mr. Thomas Thompson,South,Consumer
1153,CUST-6152,Monica Anderson,South,Consumer
1154,CUST-6153,Kyle Andrade,South,Consumer
1155,CUST-6154,Janice Petty,East,Consumer
1156,CUST-6155,Pamela Hill,East,Home Office
1157,CUST-6156,Tracy Chavez,North,Corporate
1158,CUST-6157,Jason Graves,East,Corporate
1159,CUST-6158,Elizabeth Miles,North,Consumer
1160,CUST-6159,Michelle Walls,North,Home Office
1161,CUST-6160,Christina Weber,North,Home Office
1162,CUST-6161,Gregory Chambers,East,Corporate
1163,CUST-6162,Miss Tina Gordon,South,Consumer
1164,CUST-6163,Erica Wilson,South,Home Office
1165,CUST-6164,John Duncan,North,Home Office
1166,CUST-6165,Jennifer Adkins,South,Corporate
1167,CUST-6166,Donna Boone,West,Corporate
1168,CUST-6167,Kelly Johnson,North,Consumer
1169,CUST-6168,Michael Gonzalez,West,Corporate
1170,CUST-6169,Candace Mitchell,North,Corporate
1171,CUST-6170,Ryan Vaughn,East,Consumer
1172,CUST-6171,Paul Johnson,West,Home Office
1173,CUST-6172,Ashley Parrish,North,Home Office
1174,CUST-6173,Sharon Newton,North,Consumer
1175,CUST-6174,Cynthia Mueller,West,Consumer
1176,CUST-6175,Donna Beck,East,Home Office
1177,CUST-6176,Jasmine Frye,East,Consumer
1178,CUST-6177,Emily Arnold,West,Corporate
1179,CUST-6178,David Oliver,West,Corporate
1180,CUST-6179,Sheila Greer,East,Corporate
1181,CUST-6180,Michele Holland,North,Corporate
1182,CUST-6181,Kimberly Morrison,North,Consumer
1183,CUST-6182,Tracey Phillips,South,Home Office
1184,CUST-6183,Michael Lopez,West,Home Office
1185,CUST-6184,Jose Bennett,West,Corporate
1186,CUST-6185,Justin Anderson,East,Consumer
1187,CUST-6186,Dawn Rivera,West,Consumer
1188,CUST-6187,Brittney Hernandez,North,Home Office
1189,CUST-6188,Anthony Randolph,West,Consumer
1190,CUST-6189,Mary Henry,South,Consumer
1191,CUST-6190,Heather Bowers,North,Consumer
1192,CUST-6191,Daniel White,East,Corporate
1193,CUST-6192,Jonathan Perry,North,Corporate
1194,CUST-6193,Anna Walker,East,Corporate
1195,CUST-6194,Gary Ward,West,Home Office
1196,CUST-6195,Paul Moreno,West,Consumer
1197,CUST-6196,Samantha Zavala MD,North,Consumer
1198,CUST-6197,Jill Conway,North,Consumer
1199,CUST-6198,Lisa Haley,East,Corporate
1200,CUST-6199,Erica Moon,West,Home Office
1201,CUST-6200,Janice Fernandez,East,Home Office
1202,CUST-6201,Thomas Short,South,Corporate
1203,CUST-6202,Robert Griffin,North,Corporate
1204,CUST-6203,Steven Lee,East,Home Office
1205,CUST-6204,Tiffany Jackson,North,Home Office
1206,CUST-6205,Kimberly Smith,South,Home Office
1207,CUST-6206,Michael Ayala,East,Corporate
1208,CUST-6207,Jessica Garcia,South,Consumer
1209,CUST-6208,Michele Cherry,South,Consumer
1210,CUST-6209,Maria Case,South,Consumer
1211,CUST-6210,Brittany Stevens,West,Consumer
1212,CUST-6211,Brandon Brown,East,Corporate
1213,CUST-6212,Kristin Andrews,North,Home Office
1214,CUST-6213,David Hughes,North,Corporate
1215,CUST-6214,Jessica Smith,South,Home Office
1216,CUST-6215,Kimberly May,East,Corporate
1217,CUST-6216,Nicole Richards,West,Consumer
1218,CUST-6217,Angel Reilly,East,Corporate
1219,CUST-6218,Richard Turner,West,Home Office
1220,CUST-6219,Preston Kim,West,Home Office
1221,CUST-6220,Matthew Wells,North,Home Office
1222,CUST-6221,Brandy Myers,East,Consumer
1223,CUST-6222,Kimberly Choi,West,Corporate
1224,CUST-6223,Michael Sloan,East,Home Office
1225,CUST-6224,Monica Brooks,South,Home Office
1226,CUST-6225,Kristen Peters,North,Home Office
1227,CUST-6226,Aaron Carlson,North,Consumer
1228,CUST-6227,Theresa Torres,North,Consumer
1229,CUST-6228,Stephanie Cooper,East,Corporate
1230,CUST-6229,Matthew Hunt,North,Home Office
1231,CUST-6230,Daniel Davenport,West,Consumer
1232,CUST-6231,Christopher Marsh,South,Home Office
1233,CUST-6232,Sarah Randolph,East,Consumer
1234,CUST-6233,Julia Dunn MD,South,Consumer
1235,CUST-6234,Brett Swanson,East,Corporate
1236,CUST-6235,Mr. Carl Rios,West,Home Office
1237,CUST-6236,Manuel Mccullough,South,Consumer
1238,CUST-6237,Jerry Jensen,North,Corporate
1239,CUST-6238,Kevin Cunningham,West,Consumer
1240,CUST-6239,Eugene Patterson,North,Home Office
1241,CUST-6240,David Walker,North,Home Office
1242,CUST-6241,Jessica Larsen,South,Consumer
1243,CUST-6242,Nicholas Humphrey,North,Consumer
1244,CUST-6243,Ian Torres,West,Consumer
1245,CUST-6244,Casey Obrien,East,Consumer
1246,CUST-6245,Shannon Taylor,West,Consumer
1247,CUST-6246,Deborah Mercado,West,Home Office
1248,CUST-6247,Bernard Smith,East,Home Office
1249,CUST-6248,Amanda Perkins,West,Consumer
1250,CUST-6249,Kevin Escobar,South,Consumer
1251,CUST-6250,Kimberly Lutz,East,Consumer
1252,CUST-6251,Reginald Diaz,East,Home Office
1253,CUST-6252,Raymond Quinn,East,Consumer
1254,CUST-6253,John Dixon,North,Corporate
1255,CUST-6254,Jonathan Bates,North,Home Office
1256,CUST-6255,Renee Mendez,West,Home Office
1257,CUST-6256,Jose Griffin,North,Consumer
1258,CUST-6257,Travis Hopkins,West,Corporate
1259,CUST-6258,Nancy Webb,East,Corporate
1260,CUST-6259,Daniel Freeman,South,Consumer
1261,CUST-6260,Jacob Williams,South,Consumer
1262,CUST-6261,Terry Ward,South,Consumer
1263,CUST-6262,Jesse Williams,South,Consumer
1264,CUST-6263,Mrs. Michele Boyd,East,Home Office
1265,CUST-6264,Sandy Baker,East,Consumer
1266,CUST-6265,Carrie Valdez,West,Consumer
1267,CUST-6266,Matthew Houston,West,Corporate
1268,CUST-6267,Jamie Solomon,North,Home Office
1269,CUST-6268,Heather Parrish,North,Home Office
1270,CUST-6269,Mr. Larry Shaw,North,Consumer
1271,CUST-6270,Christopher Jones,East,Corporate
1272,CUST-6271,Christine Lopez,East,Corporate
1273,CUST-6272,Mitchell Wilson,North,Consumer
1274,CUST-6273,Robert Cortez,West,Corporate
1275,CUST-6274,Mr. Daniel Martin,South,Corporate
1276,CUST-6275,Alison Williams,West,Home Office
1277,CUST-6276,Candace Soto,West,Corporate
1278,CUST-6277,Kenneth Brown,East,Consumer
1279,CUST-6278,Christopher Mullen,South,Home Office
1280,CUST-6279,Kristy Smith,East,Corporate
1281,CUST-6280,Mary Campbell,South,Consumer
1282,CUST-6281,Jerry Haney,East,Home Office
1283,CUST-6282,Carolyn Greer,East,Home Office
1284,CUST-6283,Rebecca Hoover,West,Home Office
1285,CUST-6284,Matthew Baker,South,Home Office
1286,CUST-6285,Grace Chavez,North,Home Office
1287,CUST-6286,Crystal Cruz,West,Consumer
1288,CUST-6287,Dale Heath,South,Home Office
1289,CUST-6288,Jennifer Hernandez,North,Consumer
1290,CUST-6289,John Mendez,West,Consumer
1291,CUST-6290,Richard Gordon,North,Corporate
1292,CUST-6291,John Anderson,South,Home Office
1293,CUST-6292,Samantha Prince,East,Home Office
1294,CUST-6293,Marie Boyd,East,Consumer
1295,CUST-6294,Andrew Moreno,South,Consumer
1296,CUST-6295,Robert Clarke,North,Consumer
1297,CUST-6296,Kevin Figueroa,West,Corporate
1298,CUST-6297,Melissa Davis,East,Home Office
1299,CUST-6298,John Hall,East,Consumer
1300,CUST-6299,Diane Mcdowell,East,Consumer
1301,CUST-6300,Colin Fletcher,South,Corporate
1302,CUST-6301,Laura Wilson,South,Home Office
1303,CUST-6302,Matthew Watts,West,Consumer
1304,CUST-6303,Jack Moore,South,Home Office
1305,CUST-6304,Dawn Wyatt,South,Consumer
1306,CUST-6305,Jacob Hill,South,Corporate
1307,CUST-6306,Nicole Gutierrez,South,Corporate
1308,CUST-6307,Karen Wood,South,Corporate
1309,CUST-6308,Dawn Parker,West,Consumer
1310,CUST-6309,Michael Fitzgerald,West,Corporate
1311,CUST-6310,Mary Adkins,West,Home Office
1312,CUST-6311,Michael Martin,North,Home Office
1313,CUST-6312,James Morgan,South,Corporate
1314,CUST-6313,Melissa Mann,West,Home Office
1315,CUST-6314,Vincent Smith,East,Consumer
1316,CUST-6315,Charles Frost,East,Home Office
1317,CUST-6316,Austin Walker,North,Corporate
1318,CUST-6317,Andrew Cruz,South,Corporate
1319,CUST-6318,Miss Kelly Dawson,North,Corporate
1320,CUST-6319,Theresa Wilkins,North,Corporate
1321,CUST-6320,Jessica Harris,East,Home Office
1322,CUST-6321,Regina Mitchell,West,Home Office
1323,CUST-6322,Kyle Black,South,Consumer
1324,CUST-6323,Christopher Johnson,North,Consumer
1325,CUST-6324,Aaron Moore,West,Home Office
1326,CUST-6325,Penny Gomez MD,North,Corporate
1327,CUST-6326,Kelly Mclaughlin,West,Corporate
1328,CUST-6327,Brandon Mitchell,East,Consumer
1329,CUST-6328,Suzanne Bailey,South,Home Office
1330,CUST-6329,Destiny Obrien,East,Consumer
1331,CUST-6330,Timothy Andrews,North,Consumer
1332,CUST-6331,Jason Rodriguez,West,Corporate
1333,CUST-6332,Edward Arroyo,West,Home Office
1334,CUST-6333,Tina Walter,East,Consumer
1335,CUST-6334,Laura Benson,East,Consumer
1336,CUST-6335,Kristine Carrillo,North,Corporate
1337,CUST-6336,Tonya Ellis,North,Home Office
1338,CUST-6337,Kevin Johnson,East,Consumer
1339,CUST-6338,Austin Schultz,North,Consumer
1340,CUST-6339,Megan Hall MD,West,Corporate
1341,CUST-6340,Kelli Smith,West,Corporate
1342,CUST-6341,Danielle Davis,North,Corporate
1343,CUST-6342,Samantha Jones,North,Consumer
1344,CUST-6343,Karen Gomez,East,Home Office
1345,CUST-6344,Debra Valentine,South,Home Office
1346,CUST-6345,Susan Porter,North,Consumer
1347,CUST-6346,Nicolas Salas,North,Home Office
1348,CUST-6347,Dale Wright,East,Home Office
1349,CUST-6348,Brittney Rodriguez,West,Corporate
1350,CUST-6349,Megan Alvarado,South,Home Office
1351,CUST-6350,Pamela Weaver,North,Home Office
1352,CUST-6351,John Oliver,North,Corporate
1353,CUST-6352,William Prince PhD,East,Consumer
1354,CUST-6353,William Moon IV,West,Consumer
1355,CUST-6354,Kenneth Brown,West,Consumer
1356,CUST-6355,Karen Fernandez,West,Corporate
1357,CUST-6356,Jennifer Parks,West,Home Office
1358,CUST-6357,William Wolfe,East,Home Office
1359,CUST-6358,Michael Smith,North,Corporate
1360,CUST-6359,Kevin Nguyen,East,Corporate
1361,CUST-6360,Debbie Dunn,North,Home Office
1362,CUST-6361,John Austin,North,Corporate
1363,CUST-6362,Jonathan Clark,West,Consumer
1364,CUST-6363,Jacqueline Dickerson,North,Home Office
1365,CUST-6364,Christopher Anderson,South,Home Office
1366,CUST-6365,Crystal Garcia,West,Corporate
1367,CUST-6366,David Reynolds,South,Corporate
1368,CUST-6367,Charles Haley,East,Corporate
1369,CUST-6368,Robert Thompson,North,Home Office
1370,CUST-6369,Dr. Samuel Holmes DDS,South,Corporate
1371,CUST-6370,Elizabeth Hart,East,Home Office
1372,CUST-6371,Jennifer Vaughn,West,Home Office
1373,CUST-6372,Robert Woods,South,Consumer
1374,CUST-6373,Joanna Cook,South,Consumer
1375,CUST-6374,Justin Frederick,North,Consumer
1376,CUST-6375,Alejandro Martinez,West,Home Office
1377,CUST-6376,Tracey Gonzalez,West,Home Office
1378,CUST-6377,Mariah Thompson,South,Corporate
1379,CUST-6378,Heather Nunez,West,Consumer
1380,CUST-6379,Dr. Steve James,South,Home Office
1381,CUST-6380,Mark Thomas,North,Home Office
1382,CUST-6381,Robert Rogers,North,Home Office
1383,CUST-6382,Laura Sweeney,East,Home Office
1384,CUST-6383,Christopher Perez,North,Corporate
1385,CUST-6384,Eddie Adams,South,Consumer
1386,CUST-6385,Denise Wallace,South,Consumer
1387,CUST-6386,Heidi Matthews,North,Consumer
1388,CUST-6387,Jennifer White,East,Home Office
1389,CUST-6388,Nicholas Stanley,South,Consumer
1390,CUST-6389,Mercedes Miller,North,Home Office
1391,CUST-6390,Brian Brown,North,Corporate
1392,CUST-6391,Kimberly Johnson,North,Consumer
1393,CUST-6392,Phillip Miller,West,Home Office
1394,CUST-6393,Christopher Pena,North,Corporate
1395,CUST-6394,Ellen Wright,West,Home Office
1396,CUST-6395,Mark Anderson,East,Home Office
1397,CUST-6396,Alyssa Alvarado,East,Consumer
1398,CUST-6397,Erika Alvarez,West,Consumer
1399,CUST-6398,Kimberly Nelson,West,Corporate
1400,CUST-6399,Wayne Wolfe,North,Home Office
1401,CUST-6400,Kyle Welch,South,Consumer
1402,CUST-6401,Kristy Mills,West,Corporate
1403,CUST-6402,Emily Reed,South,Consumer
1404,CUST-6403,Regina Ramos,West,Home Office
1405,CUST-6404,David Torres,North,Consumer
1406,CUST-6405,Robert Charles,South,Consumer
1407,CUST-6406,John Smith,North,Corporate
1408,CUST-6407,Theresa Woods,East,Corporate
1409,CUST-6408,Jeffrey Carter,East,Home Office
1410,CUST-6409,Adam Brooks,East,Consumer
1411,CUST-6410,Justin Foster,East,Corporate
1412,CUST-6411,Omar Price,East,Consumer
1413,CUST-6412,Dennis Henderson,East,Home Office
1414,CUST-6413,Phillip Kent,East,Consumer
1415,CUST-6414,Melinda Mitchell,South,Consumer
1416,CUST-6415,Rhonda Gutierrez,West,Corporate
1417,CUST-6416,Catherine Roberts,South,Home Office
1418,CUST-6417,Lisa Nelson,South,Corporate
1419,CUST-6418,Chelsea Smith,West,Consumer
1420,CUST-6419,Joseph Lopez,East,Home Office
1421,CUST-6420,Derrick Espinoza,West,Home Office
1422,CUST-6421,Crystal Hernandez,West,Corporate
1423,CUST-6422,Glenn Collins DDS,South,Corporate
1424,CUST-6423,Mrs. Raven Rivera DVM,East,Home Office
1425,CUST-6424,Amy Rowe,North,Home Office
1426,CUST-6425,John Lee,West,Consumer
1427,CUST-6426,Ruth Clayton,South,Home Office
1428,CUST-6427,Randy Wright,South,Home Office
1429,CUST-6428,Jessica Rojas,North,Corporate
1430,CUST-6429,Joel Wise,South,Consumer
1431,CUST-6430,Vickie Kennedy,North,Corporate
1432,CUST-6431,Emily Morris,East,Corporate
1433,CUST-6432,Amanda Pineda,West,Consumer
1434,CUST-6433,Dawn Little,West,Home Office
1435,CUST-6434,Stephen Boyer,West,Home Office
1436,CUST-6435,Brian Chen,West,Consumer
1437,CUST-6436,Christopher Hill,West,Home Office
1438,CUST-6437,Richard Smith,South,Home Office
1439,CUST-6438,Richard Alvarez,East,Consumer
1440,CUST-6439,Jacqueline Davis,West,Consumer
1441,CUST-6440,Brandon Montgomery,East,Corporate
1442,CUST-6441,Yolanda Garrett,East,Corporate
1443,CUST-6442,Matthew Miles,East,Home Office
1444,CUST-6443,Beth Hall,North,Home Office
1445,CUST-6444,Dr. Nicole Trujillo,East,Corporate
1446,CUST-6445,Corey Norris,West,Corporate
1447,CUST-6446,Chad Roach,East,Home Office
1448,CUST-6447,Mr. Edward Terry,North,Home Office
1449,CUST-6448,Cody Bailey,South,Consumer
1450,CUST-6449,Denise Guerra,East,Corporate
1451,CUST-6450,Kristen Jones,East,Consumer
1452,CUST-6451,Edward Baker,West,Corporate
1453,CUST-6452,Aaron Little,West,Corporate
1454,CUST-6453,Cody Smith,East,Corporate
1455,CUST-6454,Patty Allen,South,Home Office
1456,CUST-6455,Mary Ryan,South,Consumer
1457,CUST-6456,Joseph Jimenez,South,Home Office
1458,CUST-6457,Lisa Morris,West,Consumer
1459,CUST-6458,Ashley Mills,West,Consumer
1460,CUST-6459,Russell Anderson,East,Home Office
1461,CUST-6460,Christina Washington,West,Corporate
1462,CUST-6461,Kenneth Huff,East,Home Office
1463,CUST-6462,Kelly Miles,West,Home Office
1464,CUST-6463,Jacob Obrien,West,Home Office
1465,CUST-6464,Timothy Clark,South,Consumer
1466,CUST-6465,Steve Miller PhD,East,Home Office
1467,CUST-6466,Justin Hurley,East,Consumer
1468,CUST-6467,Jacob Erickson,North,Consumer
1469,CUST-6468,Deborah Williams,East,Consumer
1470,CUST-6469,Eric Blackburn,South,Corporate
1471,CUST-6470,Anne Hardy,South,Home Office
1472,CUST-6471,Chelsey Fox,West,Corporate
1473,CUST-6472,Mario White,North,Consumer
1474,CUST-6473,Jennifer Garcia,West,Home Office
1475,CUST-6474,Heather Ellis,North,Corporate
1476,CUST-6475,Sonya Jackson,East,Home Office
1477,CUST-6476,James Morgan,South,Corporate
1478,CUST-6477,Zachary Ramos,North,Home Office
1479,CUST-6478,Ethan Frey,East,Consumer
1480,CUST-6479,Jacob Duran,North,Corporate
1481,CUST-6480,Nicholas Franklin,West,Corporate
1482,CUST-6481,Cindy Cannon,West,Home Office
1483,CUST-6482,Dawn Nixon,North,Corporate
1484,CUST-6483,James Barber,West,Consumer
1485,CUST-6484,Ms. Kelly Holder,West,Home Office
1486,CUST-6485,Eric Walker,East,Corporate
1487,CUST-6486,Alison Short,North,Consumer
1488,CUST-6487,Desiree Spencer,West,Consumer
1489,CUST-6488,Tammy Moore,East,Consumer
1490,CUST-6489,Henry Taylor,West,Corporate
1491,CUST-6490,Kevin Hall,East,Consumer
1492,CUST-6491,Anna Ross,West,Consumer
1493,CUST-6492,Morgan Cummings,West,Home Office
1494,CUST-6493,Carrie Petersen,East,Corporate
1495,CUST-6494,Laura Velez,East,Home Office
1496,CUST-6495,Elizabeth Cross,South,Corporate
1497,CUST-6496,Angela Brown,West,Corporate
1498,CUST-6497,Hannah Montoya,East,Corporate
1499,CUST-6498,Sean Kane,West,Consumer
1500,CUST-6499,Matthew Guzman,East,Home Office
1501,CUST-6500,Richard Reyes,East,Corporate
1502,CUST-6501,Andrew Fernandez,West,Home Office
1503,CUST-6502,Jonathan Walker,North,Corporate
1504,CUST-6503,Nicholas Long,East,Home Office
1505,CUST-6504,Kurt Wagner,North,Consumer
1506,CUST-6505,Dylan Foster,North,Corporate
1507,CUST-6506,Bradley Duncan,West,Corporate
1508,CUST-6507,James Miller,North,Corporate
1509,CUST-6508,Patricia Anderson,East,Home Office
1510,CUST-6509,Justin Freeman,East,Home Office
1511,CUST-6510,Christina Gilbert,South,Home Office
1512,CUST-6511,Danielle Jones,South,Home Office
1513,CUST-6512,Erica Glass,North,Consumer
1514,CUST-6513,Michael Henderson,South,Home Office
1515,CUST-6514,Frank Wheeler,West,Corporate
1516,CUST-6515,Eric Huerta,East,Consumer
1517,CUST-6516,Wanda Ramos,West,Consumer
1518,CUST-6517,Andrew Meyers,South,Corporate
1519,CUST-6518,James Todd,West,Consumer
1520,CUST-6519,Ashley Brown,West,Home Office
1521,CUST-6520,Tammy Melton,South,Corporate
1522,CUST-6521,Alexis Benson,East,Home Office
1523,CUST-6522,Jerry Johnson,South,Home Office
1524,CUST-6523,Joshua Harris,North,Consumer
1525,CUST-6524,Deanna Webb,North,Consumer
1526,CUST-6525,Brenda Hale,East,Home Office
1527,CUST-6526,Kevin Alvarado,East,Corporate
1528,CUST-6527,Christopher Campbell,South,Consumer
1529,CUST-6528,Lisa Brown,North,Home Office
1530,CUST-6529,Alejandra Price,North,Consumer
1531,CUST-6530,Samuel Keller,North,Consumer
1532,CUST-6531,Alicia Dillon,North,Consumer
1533,CUST-6532,Crystal James,East,Home Office
1534,CUST-6533,Ariana Stewart,East,Consumer
1535,CUST-6534,Kim Lopez,South,Home Office
1536,CUST-6535,Judith House,West,Home Office
1537,CUST-6536,David Moreno,West,Home Office
1538,CUST-6537,James Moore,West,Corporate
1539,CUST-6538,Harold Garrett,West,Home Office
1540,CUST-6539,William Mason,North,Corporate
1541,CUST-6540,Lori Johns,North,Corporate
1542,CUST-6541,Robin Johnson,East,Home Office
1543,CUST-6542,Diana Hernandez,West,Consumer
1544,CUST-6543,Mary Miller,North,Consumer
1545,CUST-6544,Tyler Salazar,North,Corporate
1546,CUST-6545,Crystal Allen,North,Corporate
1547,CUST-6546,Wesley Browning,East,Consumer
1548,CUST-6547,Joshua Clark,South,Corporate
1549,CUST-6548,Joshua Mcbride,West,Home Office
1550,CUST-6549,Ellen Thornton,South,Home Office
1551,CUST-6550,Brandy Forbes,East,Consumer
1552,CUST-6551,Brianna Fitzpatrick,South,Home Office
1553,CUST-6552,Emily Grant,East,Corporate
1554,CUST-6553,Bailey Stewart,North,Consumer
1555,CUST-6554,Monica Cannon,East,Consumer
1556,CUST-6555,Jennifer Jenkins,North,Consumer
1557,CUST-6556,Timothy Shannon,North,Consumer
1558,CUST-6557,Denise Maxwell,North,Home Office
1559,CUST-6558,Cody Farmer,South,Corporate
1560,CUST-6559,Debra Bradley,South,Consumer
1561,CUST-6560,David Mcdaniel,South,Home Office
1562,CUST-6561,Michael Woods,West,Consumer
1563,CUST-6562,Lisa Joseph,East,Corporate
1564,CUST-6563,Samuel Henry,East,Corporate
1565,CUST-6564,Corey Johnson,South,Corporate
1566,CUST-6565,Alexis Nelson,East,Home Office
1567,CUST-6566,Patrick Mcneil,West,Corporate
1568,CUST-6567,Andrea Ho,South,Corporate
1569,CUST-6568,Dr. Katherine Nguyen,North,Consumer
1570,CUST-6569,David Sullivan,East,Corporate
1571,CUST-6570,Nicolas James,East,Consumer
1572,CUST-6571,Logan Newton,East,Consumer
1573,CUST-6572,Kelly Liu,North,Consumer
1574,CUST-6573,Kelly Hayes,West,Consumer
1575,CUST-6574,Amanda Forbes,West,Consumer
1576,CUST-6575,Jennifer Moss,North,Home Office
1577,CUST-6576,Kelli Mccoy,West,Home Office
1578,CUST-6577,Eddie Sanders,West,Corporate
1579,CUST-6578,Ronald Murray,West,Home Office
1580,CUST-6579,Louis Brown,West,Consumer
1581,CUST-6580,Brenda Gallegos,East,Consumer
1582,CUST-6581,Nathan Wilson,South,Consumer
1583,CUST-6582,Teresa Horton,West,Home Office
1584,CUST-6583,Jason Hayes,North,Home Office
1585,CUST-6584,Kevin Marquez,East,Corporate
1586,CUST-6585,Jesse Wright,East,Consumer
1587,CUST-6586,Susan Hogan,North,Corporate
1588,CUST-6587,Becky Wilson,East,Home Office
1589,CUST-6588,Jack Mills,South,Home Office
1590,CUST-6589,Richard Hunt,East,Corporate
1591,CUST-6590,Jamie James,East,Consumer
1592,CUST-6591,Susan Cunningham,South,Corporate
1593,CUST-6592,Brittany Melton,East,Home Office
1594,CUST-6593,Michael Barnes,East,Corporate
1595,CUST-6594,Randy Griffin,North,Home Office
1596,CUST-6595,Autumn Anderson,West,Home Office
1597,CUST-6596,Marcus King,North,Consumer
1598,CUST-6597,Scott Stephens,North,Home Office
1599,CUST-6598,Stephen Young,West,Corporate
1600,CUST-6599,Karen Ortiz,South,Corporate
1601,CUST-6600,Kyle Sanchez,East,Consumer
1602,CUST-6601,Lisa Grant,West,Home Office
1603,CUST-6602,Amber Hernandez,North,Home Office
1604,CUST-6603,Amanda Nash,West,Corporate
1605,CUST-6604,Sara Evans,West,Corporate
1606,CUST-6605,Amber Butler,West,Consumer
1607,CUST-6606,Michael Carr,North,Corporate
1608,CUST-6607,Linda Cobb,East,Home Office
1609,CUST-6608,Jesse Riley,West,Consumer
1610,CUST-6609,Anna Evans,West,Consumer
1611,CUST-6610,James Jones,West,Consumer
1612,CUST-6611,Joshua Carter,South,Home Office
1613,CUST-6612,Michael Hill,West,Consumer
1614,CUST-6613,Kelly Dominguez,East,Home Office
1615,CUST-6614,Ashley Blair,South,Home Office
1616,CUST-6615,Victoria Webb,West,Corporate
1617,CUST-6616,Taylor Andersen,South,Consumer
1618,CUST-6617,Lee Stewart,West,Home Office
1619,CUST-6618,Whitney Gomez,West,Home Office
1620,CUST-6619,Justin Stone,East,Consumer
1621,CUST-6620,Katherine White,West,Corporate
1622,CUST-6621,Michelle Krause,North,Consumer
1623,CUST-6622,Alexander Garrett,South,Corporate
1624,CUST-6623,Ryan Marsh,West,Corporate
1625,CUST-6624,Mrs. Felicia Castro DDS,West,Corporate
1626,CUST-6625,Curtis Campbell,South,Home Office
1627,CUST-6626,Elizabeth Hunter,South,Home Office
1628,CUST-6627,Aaron Jennings,East,Consumer
1629,CUST-6628,Nathaniel Gilbert,North,Consumer
1630,CUST-6629,Christopher Rivera,West,Corporate
1631,CUST-6630,Michael Hendricks,East,Consumer
1632,CUST-6631,Maria Olson,North,Consumer
1633,CUST-6632,Stephanie Herrera,North,Home Office
1634,CUST-6633,Richard Gutierrez,North,Consumer
1635,CUST-6634,Sandy Evans,West,Consumer
1636,CUST-6635,Emily Herrera,South,Consumer
1637,CUST-6636,Michael Marsh,North,Consumer
1638,CUST-6637,Heather Montes,East,Home Office
1639,CUST-6638,Andre Terrell,South,Consumer
1640,CUST-6639,Sarah Duncan,North,Home Office
1641,CUST-6640,Kurt Hancock,West,Corporate
1642,CUST-6641,Michele Edwards,East,Corporate
1643,CUST-6642,Jason Crawford,North,Corporate
1644,CUST-6643,Jesse Sampson,East,Consumer
1645,CUST-6644,Eric Rodriguez,West,Home Office
1646,CUST-6645,Paula Gentry,North,Home Office
1647,CUST-6646,Alexander Webb,East,Consumer
1648,CUST-6647,Cheryl Mclean,East,Home Office
1649,CUST-6648,Kelly Rowe,North,Home Office
1650,CUST-6649,Shane Short,South,Corporate
1651,CUST-6650,Megan Anderson,North,Consumer
1652,CUST-6651,Julia Reeves,South,Home Office
1653,CUST-6652,April Randolph,East,Corporate
1654,CUST-6653,Linda Miller,East,Corporate
1655,CUST-6654,Angel Meyer,South,Corporate
1656,CUST-6655,Emily Lane,South,Consumer
1657,CUST-6656,Steven Flores,East,Consumer
1658,CUST-6657,Donald Flores,East,Corporate
1659,CUST-6658,Bruce Hernandez,South,Corporate
1660,CUST-6659,Adrian Dean,East,Corporate
1661,CUST-6660,Christine Bell,North,Corporate
1662,CUST-6661,Charles Bush,East,Home Office
1663,CUST-6662,David Jones,South,Corporate
1664,CUST-6663,Gina Wallace,West,Home Office
1665,CUST-6664,John Lowe,North,Corporate
1666,CUST-6665,Anthony Simmons,North,Home Office
1667,CUST-6666,Kyle Watkins,South,Corporate
1668,CUST-6667,Melissa Jensen,South,Corporate
1669,CUST-6668,Robert Marquez,West,Corporate
1670,CUST-6669,Kim Beltran,South,Corporate
1671,CUST-6670,Julie Anderson,North,Corporate
1672,CUST-6671,Tamara Mcdonald,West,Consumer
1673,CUST-6672,Michael Mckinney,West,Consumer
1674,CUST-6673,David Walker,East,Corporate
1675,CUST-6674,Lisa Durham,South,Consumer
1676,CUST-6675,Michael Ortega,West,Corporate
1677,CUST-6676,Sonya Chavez,South,Corporate
1678,CUST-6677,John Bell,East,Home Office
1679,CUST-6678,Christopher Tate,South,Corporate
1680,CUST-6679,Bethany Garcia,North,Corporate
1681,CUST-6680,Rebecca Nguyen,East,Corporate
1682,CUST-6681,Rebecca Patel,North,Corporate
1683,CUST-6682,Jason Oliver,East,Home Office
1684,CUST-6683,Valerie Reyes,South,Corporate
1685,CUST-6684,Robert Garza,West,Home Office
1686,CUST-6685,Jessica Cobb,West,Corporate
1687,CUST-6686,Cynthia Bates,South,Consumer
1688,CUST-6687,Timothy Andrews,East,Home Office
